,LO1,LA1,EL1,LO1,LA1,EL1,VISIBLE
389,86.4,27,346.4159851,86.7,28.1,6924.729492,5334.223582
390,87.3,26.5,77.95999908,87.1,27.9,7346.435547,5333.74023
391,88.6,26.9,210.4506226,88.1,27.7,6357.160645,5333.334206
392,86.2,27,226.2755585,86.7,28.1,6924.729492,5332.203106
393,87.2,27.1,430.450531,86.7,28.1,6924.729492,5332.183517
394,84.2,28.2,629.4398804,84,28.6,6146.970215,5332.061491
395,85.9,27.4,674.0700073,87.1,27.9,7346.435547,5331.910156
396,85.8,27.5,632.3925781,86.7,28.1,6924.729492,5326.972475
397,88.3,27.1,650.3234863,88.1,27.7,6357.160645,5326.539163
398,86.7,26.9,928.2092896,87.1,27.9,7346.435547,5324.268239
399,87.3,27.4,851.4530029,86.7,28.1,6924.729492,5323.412423
400,87.3,27.5,1839.515503,87.1,27.9,7346.435547,5321.022275
401,82.1,28.2,595.6605835,83.5,28.7,7631.313477,5320.854637
402,79.1,30.3,770.0059204,79.7,30.7,6503.758301,5318.735412
403,87.7,26.7,154.7442322,88.1,27.6,6383.129883,5318.582569
404,84.1,27.3,136.5066681,83.5,28.7,7631.313477,5318.113307
405,83.7,27.2,97.83306885,83.5,28.7,7631.313477,5317.366023
406,83.3,27.2,98.41872406,83.5,28.7,7631.313477,5316.780368
407,88.5,27.2,675.3081665,88.1,27.7,6357.160645,5316.638166
408,87.7,26.6,111.7866669,87.1,27.9,7346.435547,5316.55869
409,87.2,27.2,903.22229,86.9,28,6908.385742,5314.813687
410,86.7,27.3,988.3550415,86.7,28.1,6924.729492,5314.680043
411,87.8,26.8,187.4114838,88.1,27.7,6357.160645,5313.904074
412,86.1,26.8,93.12461853,87.1,27.9,7346.435547,5311.541554
413,88.3,26.8,229.091629,88.1,27.7,6357.160645,5310.605288
414,87.8,26.7,262.578125,87.1,27.9,7346.435547,5309.149922
415,88.1,26.6,103.0452728,88.1,27.6,6383.129883,5308.778464
416,84.2,28.2,629.4398804,83.9,28.6,6161.178711,5308.6917
417,84.6,28,936.6008911,83.5,28.7,7631.313477,5308.275664
418,82.2,28.6,1052.748047,83.5,28.7,7631.313477,5304.468198
419,88.8,26.9,226.5911102,88.1,27.6,6383.129883,5304.44558
420,87.2,27.3,287.8613892,86.9,27.7,5815.007813,5302.97447
421,87.2,27,256.7715454,86.7,28.1,6924.729492,5301.707119
422,88.6,26.7,103.8744278,88.1,27.6,6383.129883,5300.242077
423,86.7,26.8,179.9122314,86.9,28,6908.385742,5299.070108
424,86.8,26.5,76,87.1,27.9,7346.435547,5297.282681
425,88.2,26.6,107.541687,88.1,27.6,6383.129883,5296.5852
426,86,26.9,152.3205872,87.1,27.9,7346.435547,5296.241545
427,87.4,26.5,78.17778015,87.1,27.9,7346.435547,5295.104901
428,87.2,27.3,287.8613892,88.1,27.7,6357.160645,5294.884774
429,86,27,339.1955566,87.1,27.9,7346.435547,5294.760539
430,82.2,28.7,1073.631348,83.5,28.7,7631.313477,5294.505195
431,87.6,27.2,1385.182617,87.1,27.9,7346.435547,5294.332082
432,86.2,27.4,965.3289185,86.7,28.1,6924.729492,5293.22076
433,86,27.4,888.2651978,87.1,27.9,7346.435547,5293.018703
434,88,26.6,113.1704712,88.1,27.6,6383.129883,5290.956416
435,87.1,27.1,540.6925659,86.7,28.1,6924.729492,5290.595655
436,82.1,27.9,243.3368835,83.5,28.7,7631.313477,5290.181506
437,86.2,27.2,963.5291748,87.1,27.9,7346.435547,5288.372084
438,85.9,27.4,674.0700073,86.7,28.1,6924.729492,5287.783067
439,83.2,27.2,89.58852386,83.5,28.7,7631.313477,5287.714178
440,87,27.1,1430.937134,87.1,27.9,7346.435547,5286.119904
441,83,28.1,1809.062378,83.5,28.7,7631.313477,5284.578353
442,86.9,27,1244.881836,87.1,27.9,7346.435547,5284.07388
443,82.5,28.1,1247.091797,83.5,28.7,7631.313477,5282.778007
444,83.8,27.2,96.39510345,83.5,28.7,7631.313477,5280.907599
445,82.6,27.4,97.47889709,83.5,28.7,7631.313477,5279.228827
446,86.7,27,627.298645,86.9,28,6908.385742,5279.132158
447,74.4,35.9,1427.850708,75.2,36.2,7200.315918,5278.632951
448,88.5,26.8,169.4483032,88.1,27.7,6357.160645,5278.133514
449,87.9,26.6,103.201004,88.1,27.6,6383.129883,5277.835357
450,85.9,27.8,1074.742798,86.7,28.1,6924.729492,5277.443666
451,84.3,28.1,559.873291,84,28.6,6146.970215,5276.571468
452,88.3,26.6,104.9973755,88.1,27.6,6383.129883,5276.038986
453,86.9,26.9,219.4210815,86.7,28.1,6924.729492,5275.95683
454,87.7,27.4,1556.37439,87.1,27.9,7346.435547,5272.788909
455,85.8,27.5,632.3925781,87.1,27.9,7346.435547,5271.64176
456,84.7,28.1,928.788269,83.5,28.7,7631.313477,5270.345915
457,-150.3,62.7,202.2162628,-151,63.1,5726.350586,5269.985056
458,86.5,27.1,729.5213623,86.9,28,6908.385742,5269.871926
459,82.2,27.9,467.4320068,83.5,28.7,7631.313477,5269.408571
460,82.4,28.6,1449.320557,83.5,28.7,7631.313477,5266.999079
461,82.8,27.3,91.44906616,83.5,28.7,7631.313477,5264.730625
462,87.8,26.7,262.578125,88.1,27.6,6383.129883,5264.579126
463,87.8,26.9,736.6280518,87.1,27.9,7346.435547,5263.185734
464,88.3,27.3,908.15979,88.1,27.7,6357.160645,5263.020552
465,88.6,27,581.8755493,88.1,27.6,6383.129883,5259.835749
466,82.5,28.4,1534.87561,83.5,28.7,7631.313477,5259.413706
467,88,26.8,494.5671997,88.1,27.6,6383.129883,5259.23772
468,88.8,26.8,129.36409,88.1,27.6,6383.129883,5255.64467
469,84.5,27.9,1003.002686,83.5,28.7,7631.313477,5253.451705
470,87.2,26.8,187.6366272,86.9,28,6908.385742,5253.067079
471,87.7,27.3,830.1617432,88.1,27.7,6357.160645,5249.313058
472,88.6,26.8,132.146225,88.1,27.7,6357.160645,5246.349635
473,82.3,27.6,122.2978973,83.5,28.7,7631.313477,5246.073994
474,87.4,26.9,1060.242432,87.1,27.9,7346.435547,5245.83098
475,82.2,27.7,138.9720306,83.5,28.7,7631.313477,5245.791106
476,86.2,26.7,81.31549835,87.1,27.9,7346.435547,5244.97694
477,86.9,27.2,1595.543091,87.1,27.9,7346.435547,5244.329783
478,83.1,27.2,80.69232941,83.5,28.7,7631.313477,5243.555589
479,86.7,26.5,76.12059021,87.1,27.9,7346.435547,5243.377688
480,88.4,26.6,99.29100037,88.1,27.6,6383.129883,5243.261229
481,86.4,26.6,85.86808777,87.1,27.9,7346.435547,5242.68054
482,87.5,26.5,77.28147888,87.1,27.9,7346.435547,5242.216799
483,74.6,35.7,1486.718018,75.2,36.2,7200.315918,5241.556923
484,87.6,26.7,162.9104004,88.1,27.6,6383.129883,5241.206105
485,-150.1,62.8,236.3934937,-151,63.1,5726.350586,5239.855393
486,84.3,28.1,559.873291,83.9,28.6,6161.178711,5238.121256
487,88.5,26.9,547.8806152,88.1,27.6,6383.129883,5236.478549
488,85.6,27.7,940.0704956,85.8,28.2,6449.25293,5236.031277
489,88.2,26.8,327.447113,88.1,27.7,6357.160645,5235.278667
490,87,26.9,490.4918518,86.9,28,6908.385742,5234.873932
491,87.8,26.6,108.950264,88.1,27.6,6383.129883,5233.601966
492,85.5,27.2,177.8186646,85.8,28.2,6449.25293,5231.593877
493,86.6,27.2,1449.018677,87.1,27.9,7346.435547,5230.496022
494,86.1,27.1,448.543396,86.7,28.1,6924.729492,5230.180422
495,88.7,26.9,230.0132141,88.1,27.7,6357.160645,5229.408223
496,84.9,28,568.8894653,85.8,28.2,6449.25293,5229.288937
497,88.9,26.9,186.7310944,88.1,27.6,6383.129883,5229.160419
498,83.9,27.2,95.50629425,83.5,28.7,7631.313477,5228.741624
499,87.2,27,256.7715454,87,27.7,5990.612793,5227.2753
500,86,27.3,846.3203125,87.1,27.9,7346.435547,5227.269737
501,85.9,27.2,546.3995361,87.1,27.9,7346.435547,5224.451134
502,87.2,27.3,287.8613892,87,28.1,6163.293945,5223.357445
503,88.7,26.7,98.91247559,88.1,27.6,6383.129883,5220.614096
504,86.2,27.4,965.3289185,86.9,28,6908.385742,5220.229815
505,87.8,26.6,108.950264,87.1,27.9,7346.435547,5219.598364
506,84.2,28.1,654.5308838,84,28.6,6146.970215,5219.526775
507,-150.9,62.7,350.5720825,-151,63.1,5726.350586,5218.36682
508,87.6,27.1,730.4605713,88.1,27.6,6383.129883,5218.266267
509,82.1,27.8,149.0032349,83.5,28.7,7631.313477,5218.00092
510,88.1,26.7,168.342041,88.1,27.7,6357.160645,5217.516413
511,74.4,35.9,1427.850708,74.7,36.4,6944.244629,5216.539034
512,88,26.7,161.7522888,88.1,27.7,6357.160645,5216.423114
513,88.2,26.7,162.4229279,88.1,27.7,6357.160645,5215.752475
514,88.6,27.2,820.9782104,88.1,27.6,6383.129883,5215.338881
515,82,28,247.1111145,83.5,28.7,7631.313477,5215.319637
516,87.9,26.8,325.3027649,88.1,27.7,6357.160645,5214.394152
517,85.7,27.7,984.7684937,85.8,28.2,6449.25293,5214.071383
518,-150.4,62.6,197.0300293,-151,63.1,5726.350586,5213.71573
519,86.8,27,530.0169067,86.7,28.1,6924.729492,5211.703483
520,85.9,27.8,1074.742798,85.8,28.2,6449.25293,5211.523804
521,87.6,27.4,1702.279175,87.1,27.9,7346.435547,5210.729383
522,82.4,27.5,107.2548141,83.5,28.7,7631.313477,5210.53253
523,88.4,27.1,729.1127319,88.1,27.7,6357.160645,5209.470597
524,87.7,26.8,429.3883362,88.1,27.6,6383.129883,5209.166818
525,88.3,26.7,149.0181885,88.1,27.7,6357.160645,5206.108083
526,86.1,27.4,1135.337036,87.1,27.9,7346.435547,5206.008586
527,87.1,27.4,1121.033447,86.7,28.1,6924.729492,5205.985513
528,88.4,26.7,112.9060135,88.1,27.7,6357.160645,5203.805119
529,-150.5,62.6,231.068512,-151,63.1,5726.350586,5201.921146
530,82,28.2,498.3934937,83.5,28.7,7631.313477,5200.350148
531,84.2,27.3,157.3296051,83.5,28.7,7631.313477,5198.850086
532,83.1,27.9,1691.278931,83.5,28.7,7631.313477,5197.773366
533,86.5,27.3,1525.174194,87.1,27.9,7346.435547,5196.880398
534,86.7,27.2,1059.510254,86.9,28,6908.385742,5196.668435
535,84.2,28.1,654.5308838,83.9,28.6,6161.178711,5196.12168
536,84.7,27.8,563.2319946,83.5,28.7,7631.313477,5195.71939
537,86.2,26.9,163.1181641,86.9,28,6908.385742,5195.100718
538,87.1,27.5,1440.676514,86.9,28,6908.385742,5194.426359
539,86.5,27.1,729.5213623,86.7,28.1,6924.729492,5193.306243
540,83.6,28.3,812.9851685,83.9,28.6,6161.178711,5193.200174
541,86.5,26.8,195.2527466,86.9,28,6908.385742,5191.861035
542,85.9,27,266.3217773,87.1,27.9,7346.435547,5191.700475
543,79.4,30.4,1160.323242,79.7,30.7,6503.758301,5191.179245
544,79,30.3,804.050354,79.7,30.7,6503.758301,5190.947075
545,87.9,26.7,374.9162598,88.1,27.6,6383.129883,5190.691429
546,88.5,26.6,98.57659149,88.1,27.6,6383.129883,5190.098018
547,87.2,27.4,1068.594971,86.7,28.1,6924.729492,5189.954708
548,84.4,27.5,430.3200073,83.5,28.7,7631.313477,5189.803982
549,86.1,27,285.5653381,86.7,28.1,6924.729492,5188.928282
550,86,27.4,888.2651978,86.7,28.1,6924.729492,5187.70126
551,87.2,27.3,287.8613892,86.6,27.8,5991.532715,5186.007842
552,82.5,28.3,1540.355591,83.5,28.7,7631.313477,5185.221453
553,86.1,27.1,448.543396,86.9,28,6908.385742,5184.358201
554,84.7,28,887.7362061,83.5,28.7,7631.313477,5184.095892
555,84.6,27.7,565.8151245,83.5,28.7,7631.313477,5181.082429
556,86.3,26.9,276.7989807,86.9,28,6908.385742,5180.854637
557,87.2,27.1,430.450531,87,27.7,5990.612793,5179.886125
558,86.5,27.2,984.9729614,86.9,28,6908.385742,5179.663381
559,-150.8,62.7,383.4857178,-151,63.1,5726.350586,5179.407017
560,85.4,27.3,361.5414429,85.8,28.2,6449.25293,5179.230479
561,86.6,26.5,71.77490997,87.1,27.9,7346.435547,5178.572274
562,82.6,28.3,1689.56897,83.5,28.7,7631.313477,5178.560949
563,87.7,26.6,111.7866669,88.1,27.6,6383.129883,5176.887942
564,88.7,26.8,118.2207184,88.1,27.7,6357.160645,5175.837179
565,84.9,27.8,505.4342041,85.8,28.2,6449.25293,5175.051326
566,84.4,28.2,696.8222656,84,28.6,6146.970215,5174.492569
567,86.2,26.9,163.1181641,86.7,28.1,6924.729492,5171.781019
568,86,27.1,628.5646362,87.1,27.9,7346.435547,5171.361094
569,83,27.2,84.69116211,83.5,28.7,7631.313477,5171.34374
570,-150.3,62.8,369.6618958,-151,63.1,5726.350586,5170.85923
571,82.7,28.3,1825.632324,83.5,28.7,7631.313477,5170.04607
572,87,27.4,1381.838501,86.9,28,6908.385742,5169.227714
573,85.9,27.8,1074.742798,87.1,27.9,7346.435547,5168.389064
574,87.6,26.5,82.33896637,87.1,27.9,7346.435547,5168.008217
575,84,28.2,830.2808838,83.9,28.6,6161.178711,5167.975341
576,87,26.7,91.43644714,86.9,28,6908.385742,5167.672976
577,-150.4,62.7,333.3407288,-151,63.1,5726.350586,5165.06012
578,83.6,28.1,685.6680298,83.9,28.6,6161.178711,5164.984534
579,88,26.7,161.7522888,87.1,27.9,7346.435547,5164.54015
580,84.8,28,490.6791992,85.8,28.2,6449.25293,5163.895469
581,84.1,28.2,821.0079956,84,28.6,6146.970215,5163.040096
582,86.1,27,285.5653381,86.9,28,6908.385742,5162.340997
583,84,28.2,830.2808838,84,28.6,6146.970215,5161.282789
584,84.1,28.1,735.4498291,84,28.6,6146.970215,5161.175615
585,84.3,27.9,442.5375977,84,28.6,6146.970215,5160.675005
586,82.2,28.4,1117.037476,83.5,28.7,7631.313477,5160.058669
587,84,27.2,96.04355621,83.5,28.7,7631.313477,5159.991346
588,88,26.9,739.6520386,88.1,27.6,6383.129883,5159.855108
589,84.4,28.4,1777.268799,83.5,28.7,7631.313477,5159.43921
590,82.7,28,1514.724731,83.5,28.7,7631.313477,5159.009839
591,-150.3,62.6,226.1739502,-151,63.1,5726.350586,5158.283725
592,82.3,27.8,602.8602905,83.5,28.7,7631.313477,5156.091094
593,87.2,27,256.7715454,88.1,27.6,6383.129883,5155.444955
594,84.1,28.2,821.0079956,83.9,28.6,6161.178711,5154.701459
595,84.1,28.1,735.4498291,83.9,28.6,6161.178711,5152.815718
596,85.6,27.2,296.9061584,85.8,28.2,6449.25293,5150.575328
597,82.7,27.3,92.91999817,83.5,28.7,7631.313477,5149.675558
598,79.3,30.3,848.2617188,79.6,30.9,6410.762207,5148.058055
599,86.1,27.5,757.4044189,85.8,28.2,6449.25293,5147.558563
600,-150,62.9,341.366333,-151,63.1,5726.350586,5145.965192
601,85.9,27.4,674.0700073,85.8,28.2,6449.25293,5145.934756
602,88.5,26.7,117.1208878,88.1,27.7,6357.160645,5145.809213
603,86,26.8,99.14479065,87.1,27.9,7346.435547,5144.599613
604,87.2,27,256.7715454,87,27.8,6052.665039,5143.662856
605,84.2,28,623.7114258,84,28.6,6146.970215,5143.47746
606,87.6,27,1225.002686,87.1,27.9,7346.435547,5143.308158
607,86.9,26.9,219.4210815,87,27.7,5990.612793,5141.919283
608,82,27.9,173.8408813,83.5,28.7,7631.313477,5141.297521
609,86.8,27.5,1518.979736,86.9,28,6908.385742,5138.946913
610,87.4,27.3,1102.964111,86.9,28,6908.385742,5138.894634
611,88.9,26.8,131.3403625,88.1,27.6,6383.129883,5138.421441
612,87.1,26.7,97.88515472,86.9,28,6908.385742,5138.236828
613,85.9,26.9,134.9911041,87.1,27.9,7346.435547,5137.480996
614,84.1,28,652.6550903,84,28.6,6146.970215,5137.122578
615,84.3,28,594.3851929,84,28.6,6146.970215,5135.155798
616,86.3,26.6,78.66591644,87.1,27.9,7346.435547,5134.733458
617,86.4,26.8,183.4888916,86.9,28,6908.385742,5134.723838
618,-151.5,63.6,301.1791382,-151,63.1,5726.350586,5133.520353
619,84.1,27.9,530.072876,84,28.6,6146.970215,5133.432212
620,-151.6,63.5,367.0004578,-151,63.1,5726.350586,5133.370122
621,88.8,26.9,226.5911102,88.1,27.7,6357.160645,5133.128745
622,82.2,28.3,1075.649658,83.5,28.7,7631.313477,5132.246929
623,84.3,28.2,791.8238525,84,28.6,6146.970215,5132.099729
624,82.5,27.4,100.9407425,83.5,28.7,7631.313477,5132.02605
625,81.9,28.1,226.6510162,83.5,28.7,7631.313477,5130.64402
626,85.2,27.3,258.237854,85.8,28.2,6449.25293,5130.396611
627,87.2,27.5,805.8582764,87,27.8,6052.665039,5128.907805
628,84.1,28,652.6550903,83.9,28.6,6161.178711,5128.741445
629,-151.5,63.5,393.7479248,-151,63.1,5726.350586,5128.189764
630,-150.4,62.9,487.3258972,-151,63.1,5726.350586,5128.113174
631,88.1,26.5,79.88444519,88.1,27.6,6383.129883,5127.971266
632,86.9,26.8,124.8666687,86.7,28.1,6924.729492,5127.650195
633,86.3,26.9,276.7989807,86.7,28.1,6924.729492,5126.876591
634,83.6,28.3,812.9851685,84,28.6,6146.970215,5126.43259
635,-151.6,63.6,287.9190979,-151,63.1,5726.350586,5125.288814
636,84.1,27.9,530.072876,83.9,28.6,6161.178711,5125.02987
637,-151.7,63.5,350.0219727,-151,63.1,5726.350586,5124.860361
638,88.6,26.6,94.98407745,88.1,27.6,6383.129883,5124.419587
639,88.2,26.5,76.55466461,88.1,27.6,6383.129883,5123.597482
640,85.9,27.4,674.0700073,86.9,28,6908.385742,5123.146788
641,86.5,27.2,984.9729614,86.7,28.1,6924.729492,5122.441989
642,82.3,28.2,1184.801392,83.5,28.7,7631.313477,5122.208827
643,84.3,27.9,442.5375977,83.9,28.6,6161.178711,5122.126448
644,86.7,27,627.298645,86.7,28.1,6924.729492,5122.056866
645,-151.4,63.6,330.4014587,-151,63.1,5726.350586,5121.88214
646,84.4,28.2,696.8222656,83.9,28.6,6161.178711,5121.060759
647,87.6,26.9,1063.152588,87.1,27.9,7346.435547,5120.416227
648,84.2,28,623.7114258,83.9,28.6,6161.178711,5120.037131
649,86.1,26.9,131.9841156,86.7,28.1,6924.729492,5118.855464
650,86,27.2,828.2067871,87.1,27.9,7346.435547,5118.263743
651,86.6,26.8,323.0001526,86.9,28,6908.385742,5117.703553
652,87.7,27.2,988.1430054,88.1,27.6,6383.129883,5117.077984
653,86.8,26.8,158.565567,86.7,28.1,6924.729492,5116.897234
654,87.6,26.6,103.4042053,88.1,27.6,6383.129883,5115.999459
655,87.2,27.1,430.450531,87,27.8,6052.665039,5115.69904
656,87.2,27.5,805.8582764,87,27.7,5990.612793,5115.392092
657,87.7,27.3,830.1617432,86.9,28,6908.385742,5114.456898
658,85.8,27.5,632.3925781,86.9,28,6908.385742,5112.610126
659,88.8,26.7,107.6037369,88.1,27.6,6383.129883,5111.953523
660,86.4,26.9,429.9731445,86.9,28,6908.385742,5111.81807
661,84.9,28,568.8894653,83.5,28.7,7631.313477,5111.719135
662,86.1,26.9,131.9841156,86.9,28,6908.385742,5111.503194
663,79.1,30.3,770.0059204,79.6,30.9,6410.762207,5111.176763
664,85.5,27.3,483.3866577,85.8,28.2,6449.25293,5110.633739
665,87.9,26.6,103.201004,87.1,27.9,7346.435547,5110.198371
666,85.6,27.8,1154.78833,85.8,28.2,6449.25293,5108.761038
667,85.6,27.3,523.3725586,85.8,28.2,6449.25293,5108.682579
668,87.7,26.7,154.7442322,88.1,27.7,6357.160645,5108.185869
669,-151.7,63.6,279.9223328,-151,63.1,5726.350586,5107.886595
670,88.6,27,581.8755493,88.1,27.7,6357.160645,5107.774194
671,84.3,27.7,187.2211609,84,28.6,6146.970215,5105.062403
672,84.4,27.8,1128.957397,83.5,28.7,7631.313477,5104.866994
673,83.9,28,706.7371826,83.9,28.6,6161.178711,5104.777805
674,-151.8,63.4,408.3071899,-151,63.1,5726.350586,5104.712493
675,87.5,26.7,215.3363037,88.1,27.6,6383.129883,5104.190268
676,-150,62.8,334.1661987,-151,63.1,5726.350586,5103.921539
677,-151.7,63.4,438.6339722,-151,63.1,5726.350586,5103.897922
678,85.9,27.2,546.3995361,86.7,28.1,6924.729492,5103.73354
679,86.7,26.8,179.9122314,86.7,28.1,6924.729492,5103.199223
680,-151.8,63.5,342.3459778,-151,63.1,5726.350586,5103.127049
681,-151.2,63.7,266.3413086,-151,63.1,5726.350586,5102.581653
682,88.6,27.2,820.9782104,88.1,27.7,6357.160645,5102.12748
683,84.2,27.7,228.094574,84,28.6,6146.970215,5101.941181
684,86.9,26.7,164.9820404,86.9,28,6908.385742,5101.789871
685,87.8,26.9,736.6280518,88.1,27.6,6383.129883,5101.466728
686,82.4,28.3,1466.840332,83.5,28.7,7631.313477,5101.17987
687,-151.3,63.6,364.7832336,-151,63.1,5726.350586,5101.17695
688,-151.6,63.4,467.2691956,-151,63.1,5726.350586,5100.84013
689,84.3,27.3,143.5466614,83.5,28.7,7631.313477,5099.048894
690,79.1,30.3,770.0059204,79,30.9,6225.717285,5098.848183
691,83.6,28.1,685.6680298,84,28.6,6146.970215,5098.11883
692,87.1,27.3,1304.478394,86.9,28,6908.385742,5097.435153
693,94.9,29,426.8763428,94.9,29.4,5679.053711,5096.782229
694,86.1,26.7,83.85795593,87.1,27.9,7346.435547,5096.708977
695,84.3,28,594.3851929,83.9,28.6,6161.178711,5096.656355
696,-151.9,63.4,383.549408,-151,63.1,5726.350586,5096.023374
697,82.1,28.6,1060.721924,83.5,28.7,7631.313477,5094.502509
698,84.3,28.2,791.8238525,83.9,28.6,6161.178711,5093.698865
699,-151.9,63.5,318.5321045,-151,63.1,5726.350586,5093.610647
700,85.7,27.2,376.7806396,85.8,28.2,6449.25293,5093.542261
701,87.9,26.5,84.41896057,88.1,27.6,6383.129883,5092.622514
702,87.1,27.1,540.6925659,87,27.7,5990.612793,5092.610408
703,85.2,27.9,532.8026733,85.8,28.4,6140.036621,5092.583242
704,86.3,26.8,141.9037628,86.9,28,6908.385742,5092.096999
705,87.2,26.7,105.9221954,86.9,28,6908.385742,5091.887464
706,88.9,27,450.9511108,88.1,27.6,6383.129883,5091.646448
707,87.1,26.4,69.90352631,87.1,27.9,7346.435547,5090.832437
708,86.6,27.3,1273.014526,86.9,28,6908.385742,5090.790579
709,86.5,26.5,75.43505859,87.1,27.9,7346.435547,5090.39455
710,87.1,26.8,105.9111099,87,27.7,5990.612793,5090.31248
711,88.6,26.7,103.8744278,88.1,27.7,6357.160645,5089.908913
712,86.9,27.3,1876.754639,87.1,27.9,7346.435547,5089.435032
713,87.2,27.1,430.450531,88.1,27.6,6383.129883,5089.164109
714,87.2,27.3,287.8613892,86.7,28.2,6353.915527,5089.125688
715,88.3,26.5,88.95565796,88.1,27.6,6383.129883,5088.085817
716,-151.3,63.7,271.704834,-151,63.1,5726.350586,5087.483471
717,84.2,28.2,629.4398804,83.8,28.6,5991.510254,5086.421714
718,87.2,27.3,287.8613892,86.6,28.1,6269.745605,5086.156975
719,87.6,27.1,730.4605713,88.1,27.7,6357.160645,5085.629587
720,-151.1,63.4,553.0620728,-151,63.1,5726.350586,5083.910407
721,87.2,26.4,69.28752899,87.1,27.9,7346.435547,5083.758227
722,-150.4,62.5,219.9975281,-151,63.1,5726.350586,5083.669493
723,86,27.3,846.3203125,86.7,28.1,6924.729492,5083.601651
724,87,26.4,69.51911163,87.1,27.9,7346.435547,5083.526644
725,82.9,27.2,89.4355545,83.5,28.7,7631.313477,5083.228307
726,87.3,27.3,945.8250732,86.7,28.1,6924.729492,5083.085181
727,83.9,28,706.7371826,84,28.6,6146.970215,5083.040486
728,79.3,30.2,1062.995972,79.7,30.7,6503.758301,5082.429945
729,88,26.5,118.3037033,88.1,27.6,6383.129883,5081.848443
730,87.9,26.7,374.9162598,87.1,27.9,7346.435547,5081.763349
731,-150.6,62.5,262.7087097,-151,63.1,5726.350586,5081.53797
732,-151,63.7,295.7023315,-151,63.1,5726.350586,5081.008373
733,86.5,26.9,530.4699097,86.9,28,6908.385742,5080.161506
734,87.5,27,677.333313,88.1,27.6,6383.129883,5080.011972
735,-151.1,63.7,295.0298462,-151,63.1,5726.350586,5079.733921
736,86.3,27,221.9893341,86.6,27.8,5991.532715,5079.042906
737,87.7,26.5,86.82221985,87.1,27.9,7346.435547,5079.007389
738,88.1,26.6,103.0452728,88.1,27.7,6357.160645,5078.845986
739,84.2,27.7,228.094574,83.9,28.6,6161.178711,5078.395582
740,86.7,27.2,1059.510254,86.7,28.1,6924.729492,5078.39065
741,-150.2,62.7,363.6976013,-151,63.1,5726.350586,5078.273706
742,-151.8,63.6,280.4985352,-151,63.1,5726.350586,5078.004082
743,85.6,27.1,165.8080444,85.8,28.2,6449.25293,5077.676031
744,86.1,27.3,1157.695313,87.1,27.9,7346.435547,5076.101021
745,84.1,27.2,96.59533691,83.5,28.7,7631.313477,5076.068524
746,86.5,27,740.3955688,86.9,28,6908.385742,5074.329223
747,85.5,27.1,132.1795502,85.8,28.2,6449.25293,5073.20149
748,84.6,27.9,1025.318359,83.5,28.7,7631.313477,5072.99077
749,87,26.8,142.0918579,86.7,28.1,6924.729492,5072.181855
